,SMA_200,EMA_50,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
2019-10-29,59.64971549165249,63.43977713720714,62.28724928265439,63.79287497282028,65.29850066298617,4.720356907593141,0.9946868904397883
2019-10-30,59.7236929820776,63.49755052715716,62.38037445156348,63.896049945354456,65.41172543914543,4.7441915269792645,0.8354770330932114
2019-10-31,59.79610548031331,63.56570544404896,62.66968203523146,64.0528000164032,65.43591799757493,4.318680778412608,0.9275488091380311
2019-11-01,59.86779797708988,63.633814995583464,62.81795292001527,64.17787505865097,65.53779719728666,4.237978080118384,0.913488359949781
2019-11-04,59.9403154643774,63.717586924003854,62.786983165775005,64.28569991350174,65.78441666122848,4.662675368684799,0.9951900547761962
2019-11-05,60.009990467906,63.79766192519971,62.82750496462802,64.40219990253448,65.97689484044093,4.8901899012443115,0.9309722217588134
2019-11-06,60.080042966485024,63.85471441218493,63.14196335591407,64.53284997463227,65.92373659335047,4.310631311851106,0.7587020246674347
2019-11-07,60.149280461907395,63.90774521835346,63.31857197587919,64.62589989185332,65.93322780782745,4.045832764145174,0.7222472535500437
2019-11-08,60.217042955756185,63.960617971493775,63.45241802231612,64.70622492313385,65.96003182395157,3.875382630673182,0.7192424925795989
2019-11-11,60.28259046804905,64.018789901991,63.514316020672844,64.77392504453658,66.03353406840031,3.8892471715977264,0.7659861679066856
2019-11-12,60.34972297167778,64.07403349732859,63.5953455664394,64.84190019369126,66.08845482094311,3.8449046790061217,0.7348879770712946
2019-11-13,60.417520467519765,64.12783607924679,63.63492131333255,64.89280024051666,66.15067916770077,3.8767904067075207,0.7198936176490411
2019-11-14,60.48143046689033,64.19217579948167,63.713002343497415,64.97477525234223,66.23654816118703,3.883885412283356,0.81452715751389
2019-11-15,60.54496797120571,64.25542384175222,63.80408769813268,65.05705019712448,66.31001269611627,3.8518884431288782,0.7984728915900237
