index,close,SMA_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns
2022-06-01,102.04099903106689,0,400,0.0,40816.39961242676,101112.79510498047,141929.19471740723,-0.0009994970559816796,-0.05380536855061879,-0.003466926023565131,-0.13502589217191285
2022-06-02,104.22099876403809,0,400,0.0,41688.399505615234,101112.79510498047,142801.1946105957,0.0061439078473226605,-0.04799203592936241,0.02136395913085365,-0.11654662068302701
2022-06-03,102.10400333404542,0,400,0.0,40841.601333618164,101112.79510498047,141954.39643859863,-0.005929909580281945,-0.053637357076009584,-0.020312561336949586,-0.1344918216387384
2022-06-06,102.16599998474122,0,400,0.0,40866.399993896484,101112.79510498047,141979.19509887695,0.00017469455614249618,-0.053472032674154124,0.0006071911841984967,-0.13396629270298577
2022-06-07,103.23299884796141,0,400,0.0,41293.19953918456,101112.79510498047,142405.99464416504,0.0030060710302721727,-0.050626702372233545,0.010443776436187768,-0.12492163027777292
2022-06-08,102.21000423431396,0,400,0.0,40884.001693725586,101112.79510498047,141996.79679870605,-0.0028734594107604483,-0.05335468800862675,-0.009909569857154854,-0.13359328051302055
2022-06-09,99.88300132751465,0,400,0.0,39953.20053100586,101112.79510498047,141065.99563598633,-0.006555085633651481,-0.05956002909342495,-0.022766880054761685,-0.1533186583742202
2022-06-10,96.54499740600586,0,400,0.0,38617.998962402344,101112.79510498047,139730.7940673828,-0.009465084498811005,-0.06846137288411502,-0.03341913916426609,-0.1816140199577997
2022-06-13,92.41039953231811,0,400,0.0,36964.159812927246,101112.79510498047,138076.95491790771,-0.011835896020726544,-0.07948696721394899,-0.042825604482646606,-0.21666189425323013
2022-06-14,92.7209994316101,0,400,0.0,37088.399772644036,101112.79510498047,138201.1948776245,0.0008997878015970517,-0.07865870081583703,0.0033610924837887968,-0.21402902243373934
2022-06-15,94.43599729537964,0,400,0.0,37774.398918151855,101112.79510498047,138887.19402313232,0.004963771450132937,-0.07408537317911834,0.01849632633688869,-0.19949144674135033
2022-06-16,91.13949842453003,0,400,0.0,36455.79936981201,101112.79510498047,137568.59447479248,-0.009494032604044245,-0.08287603683471723,-0.03490722780783184,-0.22743498117206795
2022-06-17,91.68600149154662,0,400,0.0,36674.400596618645,101112.79510498047,137787.19570159912,0.0015890343842008825,-0.08141869532267298,0.005996336127185531,-0.22280242163907027
2022-06-21,93.39899959564208,0,400,0.0,37359.599838256836,101112.79510498047,138472.3949432373,0.004972880376505451,-0.07685070037841835,0.01868331126048073,-0.2082817973716612
2022-06-22,92.95299921035766,0,400,0.0,37181.19968414307,101112.79510498047,138293.99478912354,-0.001288344541068298,-0.07804003473917687,-0.004775215871854255,-0.21206242269888798
2022-06-23,94.07800455093384,0,400,0.0,37631.201820373535,101112.79510498047,138743.996925354,0.0032539528337196533,-0.07504002049764036,0.012102948265609204,-0.2025260549642831
2022-06-24,96.90499858856201,0,400,0.0,38761.999435424805,101112.79510498047,139874.79454040527,0.008150245344738405,-0.06750136973063192,0.03004946853541779,-0.17856238674511682
2022-06-27,96.28700199127198,0,400,0.0,38514.80079650879,101112.79510498047,139627.59590148926,-0.001767285090414239,-0.06914936065673871,-0.006377344887170455,-0.1838009777081373
2022-06-28,93.89200096130371,0,400,0.0,37556.800384521484,101112.79510498047,138669.59548950195,-0.0068611108413210165,-0.07553603006998733,-0.02487356528335327,-0.20410275737332306
2022-06-29,94.105997467041,0,400,0.0,37642.398986816406,101112.79510498047,138755.19409179688,0.0006172845748395606,-0.07496537272135462,0.0022791771774626213,-0.20228876654232286
2022-06-30,92.86700201034546,0,400,0.0,37146.80080413818,101112.79510498047,138259.59590911865,-0.0035717450861720845,-0.07826936060587619,-0.013165956368822118,-0.2127913978369459
2022-07-01,93.09000244140626,0,400,0.0,37236.0009765625,101112.79510498047,138348.79608154297,0.0006451644230389686,-0.07767469278971417,0.002401288145771563,-0.21090108315232237
2022-07-05,93.8379970550537,0,400,0.0,37535.198822021484,101112.79510498047,138647.99392700195,0.002162634254385898,-0.07568004048665422,0.008035176646582043,-0.20456053396382468
2022-07-06,94.3769971847534,0,400,0.0,37750.79887390136,101112.79510498047,138863.59397888184,0.0015550174638183645,-0.07424270680745504,0.005743943249166605,-0.19999157481276553
2022-07-07,96.27399826049805,0,400,0.0,38509.59930419922,101112.79510498047,139622.3944091797,0.005464358285392379,-0.06918403727213596,0.020100248284346867,-0.18391120683693274
2022-07-08,96.38699760437012,0,400,0.0,38554.79904174805,101112.79510498047,139667.59414672852,0.0003237284229373749,-0.0688827056884771,0.0011737265088578308,-0.18295334178681544
2022-07-11,95.23299617767334,0,400,0.0,38093.198471069336,101112.79510498047,139205.9935760498,-0.00330499407180862,-0.07196004282633517,-0.011972584014220411,-0.19273550154581087
2022-07-12,93.90700006484985,0,400,0.0,37562.80002593994,101112.79510498047,138675.5951309204,-0.00381016960192615,-0.07549603246053116,-0.013923704661666036,-0.20397561400613495
2022-07-13,93.7370018005371,0,400,0.0,37494.800720214844,101112.79510498047,138607.5958251953,-0.0004903480360830548,-0.0759493611653651,-0.0018102831971562594,-0.20541664357662626
2022-07-14,94.48099775314331,0,400,0.0,37792.399101257324,101112.79510498047,138905.1942062378,0.0021470567992376566,-0.07396537195841535,0.007937057280638982,-0.19910998996245155
2022-07-15,96.00800275802611,0,400,0.0,38403.20110321044,101112.79510498047,139515.99620819092,0.004397258183493458,-0.06989335861206114,0.01616203301400887,-0.18616597917963484
2022-07-18,95.32600345611571,0,400,0.0,38130.40138244629,101112.79510498047,139243.19648742676,-0.00195532933984921,-0.07171202341715555,-0.007103567226882879,-0.1919471038580567
2022-07-19,97.8480040550232,0,400,0.0,39139.20162200928,101112.79510498047,140251.99672698975,0.00724487992958478,-0.06498668848673561,0.026456585899654383,-0.17056878299981282
2022-07-20,99.11800441741944,0,400,0.0,39647.20176696777,101112.79510498047,140759.99687194824,0.0036220528535315655,-0.061600020853678994,0.012979318021470121,-0.15980333145743242
2022-07-21,100.16199979782104,0,400,0.0,40064.79991912842,101112.79510498047,141177.5950241089,0.002966738856498674,-0.058816033172608084,0.010532853103105033,-0.1509536633699553
2022-07-22,99.03400039672852,0,400,0.0,39613.600158691406,101112.79510498047,140726.39526367188,-0.0031959728479576954,-0.06182403157552152,-0.011261749998696224,-0.1605154109503918
