index,close,MACD_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns
2022-07-27,95.54700164794922,1,800,0.0,76437.60131835938,62923.08433532715,139360.68565368652,0.018847429132347493,-0.07092876230875567,0.03490408774877651,-0.14992638762281751
2022-07-28,97.26149692535401,1,800,0.0,77809.1975402832,62923.08433532715,140732.28187561035,0.009842059943162562,-0.061784787495930193,0.01794399874233621,-0.13467266779142817
2022-07-29,98.53950090408325,1,800,0.0,78831.6007232666,62923.08433532715,141754.68505859375,0.007264880305764443,-0.05496876627604075,0.013139875686985159,-0.123302374217657
2022-08-01,98.00350275039673,1,800,0.0,78402.80220031738,62923.08433532715,141325.88653564453,-0.003024933692822751,-0.05782742309570221,-0.0054394242792872305,-0.1280711045689309
2022-08-02,97.18049983978271,1,800,0.0,77744.39987182617,62923.08433532715,140667.48420715332,-0.004658752509046904,-0.062216771952310346,-0.008397688730678476,-0.1353932920280453
2022-08-03,99.0520022392273,1,800,0.0,79241.60179138185,62923.08433532715,142164.68612670898,0.010643553682603946,-0.052235425821939185,0.01925800343206774,-0.11874269307853258
2022-08-04,99.30800104141235,1,800,0.0,79446.40083312988,62923.08433532715,142369.48516845703,0.001440576048298725,-0.05087009887695226,0.002584488918929262,-0.11646509333406863
2022-08-05,99.1610016822815,1,800,0.0,79328.8013458252,62923.08433532715,142251.88568115234,-0.0008260161028575963,-0.051654095458983584,-0.0014802368146505929,-0.11777293422994439
2022-08-08,98.90250225067138,1,800,0.0,79122.0018005371,62923.08433532715,142045.08613586426,-0.0014537560911608294,-0.05303275909423755,-0.002606865876954023,-0.12007278186342563
2022-08-09,98.41349964141845,1,800,0.0,78730.79971313477,62923.08433532715,141653.8840484619,-0.0027540698382777506,-0.055640773010253164,-0.0049442895591612634,-0.1244233968208801
2022-08-10,100.80650081634522,1,800,0.0,80645.20065307617,62923.08433532715,143568.28498840332,0.01351463782868434,-0.04287810007731041,0.0243157817133417,-0.10313306726466742
2022-08-11,100.57199878692627,1,800,0.0,80457.59902954102,62923.08433532715,143380.68336486816,-0.0013067065860006277,-0.04412877756754485,-0.002326258996393271,-0.10521941203551066
2022-08-12,102.4000002861023,1,800,0.0,81920.00022888184,62923.08433532715,144843.08456420898,0.010199429693185103,-0.034379436238606176,0.018176048216451024,-0.08895583692552367
2022-08-15,102.81399803161621,1,800,0.0,82251.19842529297,62923.08433532715,145174.28276062012,0.0022865999947985216,-0.03217144826253204,0.004042946722238483,-0.08527253391260725
2022-08-16,102.50799684524536,1,800,0.0,82006.39747619629,62923.08433532715,144929.48181152344,-0.0016862556125063488,-0.03380345458984324,-0.002976259966826267,-0.0879950006504796
2022-08-17,101.98000364303589,1,800,0.0,81584.00291442871,62923.08433532715,144507.08724975586,-0.0029144833507159795,-0.03661941833496041,-0.005150751340957105,-0.09269251162383874
2022-08-18,102.13450241088867,1,800,0.0,81707.60192871094,62923.08433532715,144630.6862640381,0.0008553145498573222,-0.0357954249064123,0.0015149908053895267,-0.09131794912128777
2022-08-19,100.52100000381469,1,800,0.0,80416.80000305176,62923.08433532715,143339.8843383789,-0.008924813668537035,-0.04440077107747353,-0.01579781923823187,-0.1056731439060955
2022-08-22,98.1154984474182,0,400,-400.0,39246.199378967285,102169.28371429443,141415.48309326172,-0.013425441592894716,-0.05723011271158818,-0.023930338499469794,-0.1270746883015893
