index,close,BB_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns
2020-01-17,56.07000131607056,0,650,0.0,36445.50085544586,117701.50194644928,154147.00280189514,0.0006392507868784314,0.027646685345967592,0.0027093177949650826,0.11243383355683756
2020-01-21,56.108999538421635,0,650,0.0,36470.84969997406,117701.50194644928,154172.35164642334,0.0001644459124565678,0.027815677642822223,0.0006955274020994384,0.11320756177109881
2020-01-22,56.19400005340576,0,650,0.0,36526.100034713745,117701.50194644928,154227.60198116302,0.00035836733467231596,0.028184013207753544,0.0015149176724478242,0.1148939795795283
2020-01-23,56.33799877166747,0,650,0.0,36619.699201583855,117701.50194644928,154321.20114803314,0.0006068898541362611,0.0288080076535544,0.0025625283504442375,0.11775092700994039
2020-01-24,56.35799903869629,0,650,0.0,36632.69937515259,117701.50194644928,154334.20132160187,8.424100818293923e-05,0.02889467547734581,0.00035500492500406544,0.11814773409395674
2020-01-27,56.083000087738036,0,650,0.0,36453.950057029724,117701.50194644928,154155.452003479,-0.00115819641137338,0.027703013356526807,-0.004879501679423304,0.11269173034760183
2020-01-28,56.40300092697143,0,650,0.0,36661.950602531426,117701.50194644928,154363.4525489807,0.0013492908800722958,0.029089683659871524,0.005705843816000922,0.11904057557632108
2020-01-29,56.62899951934814,0,650,0.0,36808.849687576294,117701.50194644928,154510.35163402557,0.0009516442047592388,0.030069010893504,0.00400685404433232,0.12352440783234098
2020-01-30,56.85299911499024,0,650,0.0,36954.44942474366,117701.50194644928,154655.95137119293,0.0009423299838979826,0.031039675807953193,0.003955563360528158,0.12796857981462173
2020-01-31,56.32900123596191,0,650,0.0,36613.850803375244,117701.50194644928,154315.35274982452,-0.0022022988339512883,0.02876901833216383,-0.009216714811623117,0.11757241509799887
2020-02-03,56.533498859405526,0,650,0.0,36746.774258613594,117701.50194644928,154448.27620506287,0.0008613754423634212,0.02965517470041945,0.003630414510404245,0.1216296662101981
2020-02-04,56.90500001907349,0,650,0.0,36988.250012397766,117701.50194644928,154689.75195884705,0.0015634732851506072,0.03126501305898066,0.006571345612127466,0.1290002823956804
2020-02-05,57.067498779296876,0,650,0.0,37093.87420654297,117701.50194644928,154795.37615299225,0.0006828131327878406,0.03196917435328195,0.002855614799559314,0.13222427231079625
2020-02-06,57.27699947357177,0,650,0.0,37230.04965782165,117701.50194644928,154931.55160427094,0.0008797126546216116,0.03287701069513993,0.003671103495969108,0.13638078479509752
2020-02-07,57.189999485015875,0,650,0.0,37173.49966526032,117701.50194644928,154875.0016117096,-0.0003649998465501403,0.03250001074473108,-0.0015189341158843295,0.13465469725243673
2020-02-10,57.54900026321411,0,650,0.0,37406.85017108917,117701.50194644928,155108.35211753845,0.0015067022011330256,0.034055680783590114,0.006277334873771023,0.14177730475318762
2020-02-11,57.5224986076355,0,650,0.0,37389.624094963074,117701.50194644928,155091.12604141235,-0.00011105834012758997,0.033940840276082795,-0.00046050592464508266,0.14125150953972354
2020-02-12,57.77499914169311,0,650,0.0,37553.74944210052,117701.50194644928,155255.2513885498,0.0010582510510215304,0.035035009256999095,0.004389596074049873,0.1462611426855025
2020-02-13,57.66099891662598,0,650,0.0,37479.649295806885,117701.50194644928,155181.15124225616,-0.0004772794841456651,0.03454100828170814,-0.0019731757119986204,0.1439993680391476
2020-02-14,57.81580038070679,0,650,0.0,37580.27024745941,117701.50194644928,155281.7721939087,0.000648409622219237,0.03521181462605849,0.0026846823154180743,0.14707064291137173
2020-02-18,57.83299970626831,0,650,0.0,37591.4498090744,117701.50194644928,155292.95175552368,7.19953247378946e-05,0.03528634503682504,0.0002974848648338302,0.14741187906653308
2020-02-19,58.07600011825561,0,650,0.0,37749.40007686614,117701.50194644928,155450.90202331543,0.0010171116332466923,0.03633934682210338,0.004201760469307869,0.15223302894200907
2020-02-20,57.848999214172366,0,650,0.0,37601.849489212036,117701.50194644928,155303.35143566132,-0.0009491780731640809,0.03535567623774272,-0.003908686955386376,0.14772931073221818
2020-02-21,57.497500801086424,0,650,0.0,37373.37552070618,117701.50194644928,155074.87746715546,-0.0014711464137366903,0.033832516447703576,-0.006076136456304115,0.14075555082530933
2020-02-24,56.66400079727173,0,650,0.0,36831.60051822662,117701.50194644928,154533.1024646759,-0.003493634889985997,0.030220683097839762,-0.01449628231143818,0.12421883631220543
2020-02-25,55.934499740600586,1,1300,650.0,72714.84966278076,81344.0771150589,154058.92677783966,-0.0030684408665426766,0.02705951185226474,-0.012874153720297654,0.10974547019826786
2020-02-26,55.95399923324585,0,650,-650.0,36370.0995016098,117714.1766166687,154084.2761182785,0.00016454314572378337,0.027228507455190343,0.0003486129801051341,0.11013234187379184
2020-02-27,54.9329984664917,1,1300,650.0,71412.89800643921,82007.7276134491,153420.6256198883,-0.004307061791825939,0.022804170799255674,-0.018247145525703723,0.0898755954788304
2020-02-28,55.02600154876709,1,1300,0.0,71533.80201339722,82007.7276134491,153541.5296268463,0.0007880557550166145,0.023610197512309083,0.001693027594918517,0.09172078493700431
2020-03-02,56.052501583099364,0,650,-650.0,36434.12602901459,118441.85364246368,154875.97967147827,0.008691134234985798,0.03250653114318891,0.018654817821398995,0.11208663729183876
2020-03-03,55.44699954986572,0,650,0.0,36040.54970741272,118441.85364246368,154482.4033498764,-0.0025412353964554546,0.029882688999176343,-0.010802408744165826,0.10007342287688736
2020-03-04,56.29799909591675,0,650,0.0,36593.699412345886,118441.85364246368,155035.55305480957,0.0035806648067246982,0.033570353698730626,0.015347981909926256,0.11695732987079244
2020-03-05,55.82999935150146,0,650,0.0,36289.49957847595,118441.85364246368,154731.35322093964,-0.001962129510786448,0.03154235480626433,-0.008312901913582027,0.10767217314592004
2020-03-06,55.549001693725586,0,650,0.0,36106.85110092163,118441.85364246368,154548.70474338531,-0.0011804231899498197,0.030324698289235563,-0.005033094412320138,0.10209715452057688
2020-03-09,53.972000217437746,1,1300,650.0,70163.60028266907,83360.05350112915,153523.65378379822,-0.006632543192704898,0.023491025225321538,-0.028389375653999682,0.07080930439368815
2020-03-10,54.78599967956543,0,650,-650.0,35610.89979171753,118970.95329284668,154581.8530845642,0.006892744373165005,0.030545687230428165,0.015081884289044556,0.08695912641818615
2020-03-11,54.023999500274655,0,650,0.0,35115.59967517853,118970.95329284668,154086.5529680252,-0.003204128470811196,0.027243686453501503,-0.013908666150979965,0.0718409748090747
2020-03-12,51.31100044250488,1,1300,650.0,66704.30057525633,85618.8030052185,152323.10358047485,-0.011444537849557124,0.015487357203165741,-0.05021840446588899,0.01801483121299996
2020-03-13,53.00900092124939,0,650,-650.0,34455.8505988121,120074.65360403061,154530.5042028427,0.014491568058168314,0.030203361352284963,0.03309232843057042,0.051703312354692166
2020-03-16,50.30190024375915,1,1300,650.0,65392.470316886895,87378.41844558717,152770.88876247406,-0.011386848502473734,0.018472591749827183,-0.05106869834260652,-0.002005806849869729
2020-03-17,51.38499999046326,0,650,-650.0,33400.24999380112,120778.66843938829,154178.9184331894,0.009216609801259379,0.027859456221262624,0.02153198470545825,0.01948298885317512
2020-03-18,49.9859998703003,1,1300,650.0,64981.79983139039,88287.7685236931,153269.5683550835,-0.00589801827219294,0.02179712236722331,-0.027225846461469416,-0.008273298471421331
2020-03-19,50.15499963760376,0,650,-650.0,32600.749764442444,120888.51828813554,153489.26805257797,0.001433420214151715,0.023261787017186508,0.0033809420186046157,-0.004920327995251217
2020-03-20,49.6560004234314,0,650,0.0,32276.40027523041,120888.51828813554,153164.91856336597,-0.0021131737308233145,0.021099457089106544,-0.009949142015310275,-0.014820516968574782
2020-03-23,49.61199946403503,0,650,0.0,32247.79965162277,120888.51828813554,153136.3179397583,-0.0001867309033682929,0.020908786265055435,-0.0008861156561374983,-0.01569349993259439
2020-03-24,51.171000385284415,0,650,0.0,33261.15025043487,120888.51828813554,154149.6685385704,0.006617310723186831,0.027664456923802927,0.031423867977333764,0.015237217574755269
2020-03-25,51.39500041007996,0,650,0.0,33406.75026655197,120888.51828813554,154295.2685546875,0.0009445366798221944,0.028635123697916987,0.004377479883312274,0.01968139807147873
2020-03-26,52.61200003623963,0,650,0.0,34197.800023555756,120888.51828813554,155086.31831169128,0.005126856866148222,0.03390878874460879,0.02367933877710371,0.043826779341124
2020-03-27,51.94099855422973,0,650,0.0,33761.64906024932,120888.51828813554,154650.16734838486,-0.002812311028171144,0.03100111565589936,-0.012753772552796083,0.030514050012889538
2020-03-30,52.663000392913816,0,650,0.0,34230.95025539398,120888.51828813554,155119.4685435295,0.0030345986893596244,0.03412979029019714,0.01390042276392256,0.04483863097223084
2020-03-31,52.11399955749511,0,650,0.0,33874.099712371826,120888.51828813554,154762.61800050735,-0.0023004884323853947,0.03175078667004949,-0.010424792194190569,0.03394640536788285
2020-04-01,51.21649951934815,0,650,0.0,33290.724687576294,120888.51828813554,154179.24297571182,-0.0037694827881085136,0.02786161983807922,-0.017221860647191223,0.016139924457972965
2020-04-02,51.8119993686676,0,650,0.0,33677.79958963394,120888.51828813554,154566.31787776947,0.0025105513205732066,0.03044211918513029,0.011627109523455248,0.02795469465080136
2020-04-03,51.48000149726868,0,650,0.0,33462.00097322464,120888.51828813554,154350.51926136017,-0.0013961555102836032,0.02900346174240176,-0.0064077409759193404,0.02136782723249886
2020-04-06,53.05199823379517,0,650,0.0,34483.79885196686,120888.51828813554,155372.3171401024,0.006619983422355924,0.03581544760068334,0.03053606625496874,0.05255638287556397
2020-04-07,52.86199836730957,0,650,0.0,34360.29893875122,120888.51828813554,155248.81722688675,-0.0007948643329060978,0.03499211484591247,-0.0035813894445273498,0.048786768556163596
2020-04-08,53.272999143600465,0,650,0.0,34627.4494433403,120888.51828813554,155515.96773147583,0.0017207893068753588,0.03677311820983964,0.0077749761451519905,0.05694106066303872
2020-04-09,53.44099931716919,0,650,0.0,34736.64955615997,120888.51828813554,155625.1678442955,0.0007021794251265145,0.03750111896197095,0.003153570781999182,0.0602741991102409
2020-04-13,53.41100082397461,0,650,0.0,34717.150535583496,120888.51828813554,155605.66882371902,-0.00012529477620215612,0.037371125491461044,-0.0005613385523824954,0.05967902632618394
2020-04-14,54.157999229431155,0,650,0.0,35202.69949913025,120888.51828813554,156091.21778726578,0.003120380942527312,0.0406081185817726,0.013985852987821845,0.07449954140266013
2020-04-15,53.90150008201599,0,650,0.0,35035.975053310394,120888.51828813554,155924.49334144592,-0.0010681218852881535,0.0394966222763069,-0.0047361267230081605,0.06941057541076301
2020-04-16,54.213999557495114,0,650,0.0,35239.099712371826,120888.51828813554,156127.61800050735,0.0013027116824848584,0.04085078667004982,0.005797602571424365,0.07561059291267291
2020-04-17,54.404999732971184,0,650,0.0,35363.24982643127,120888.51828813554,156251.7681145668,0.0007951835533610563,0.04167845409711268,0.003523078485908604,0.07940005345177892
2020-04-20,54.05499944686889,0,650,0.0,35135.749640464775,120888.51828813554,156024.2679286003,-0.0014559847143597038,0.040161786190669346,-0.006433237530009239,0.07245601651801903
2020-04-21,53.330000829696644,0,650,0.0,34664.50053930282,120888.51828813554,155553.01882743835,-0.0030203577136962423,0.03702012551625633,-0.013412239840735807,0.058071979205839286
2020-04-22,53.94100046157837,0,650,0.0,35061.65030002594,120888.51828813554,155950.16858816147,0.0025531472401940647,0.039667790587743834,0.011456958979484844,0.070194266468943
2020-04-23,54.03550090789795,0,650,0.0,35123.07559013367,120888.51828813554,156011.5938782692,0.0003938776768490637,0.04007729252179537,0.0017519223876258927,0.07206916376347872
2020-04-24,54.53399896621704,0,650,0.0,35447.09932804108,120888.51828813554,156335.6176161766,0.0020769208867914557,0.042237450774511354,0.009225380535821559,0.08195940975991678
2020-04-27,54.65250053405762,0,650,0.0,35524.12534713746,120888.51828813554,156412.643635273,0.0004926965477918266,0.042750957568487236,0.0021729851118013066,0.08431049144889835
2020-04-28,54.47300033569336,0,650,0.0,35407.45021820068,120888.51828813554,156295.9685063362,-0.0007459443573427649,0.04197312337557535,-0.0032843913198885577,0.08074919148271942
2020-04-29,55.34999923706055,0,650,0.0,35977.499504089355,120888.51828813554,156866.01779222488,0.00364724241665626,0.04577345194816651,0.016099698859299627,0.09814892800802277
2020-04-30,55.32100000381469,0,650,0.0,35958.650002479546,120888.51828813554,156847.16829061508,-0.00012016306574935687,0.045647788604101125,-0.0005239247271108249,0.09757358063058907
2020-05-01,54.73050041198731,0,650,0.0,35574.82526779175,120888.51828813554,156463.34355592728,-0.0024471256884703863,0.043088957039515874,-0.010674058527261998,0.08585801599296161
2020-05-04,55.04600114822387,0,650,0.0,35779.90074634552,120888.51828813554,156668.41903448105,0.0013106934435442863,0.044456126896541104,0.005764623635114097,0.09211757877633264
2020-05-05,55.318000888824464,0,650,0.0,35956.7005777359,120888.51828813554,156845.21886587143,0.0011284969394596,0.04563479243914359,0.004941316988098299,0.09751407792134081
2020-05-06,55.3949993133545,0,650,0.0,36006.74955368042,120888.51828813554,156895.26784181595,0.0003190978743656814,0.045968452278773775,0.0013919234840893413,0.09904173354051826
2020-05-07,55.88650074005127,0,650,0.0,36326.225481033325,120888.51828813554,157214.74376916885,0.0020362368588133783,0.0480982917944599,0.008872667800147171,0.10879316574072107
2020-05-08,56.08699941635131,0,650,0.0,36456.54962062835,120888.51828813554,157345.0679087639,0.0008289562191849953,0.04896711939176002,0.0035876047640313047,0.11277107738445791
2020-05-11,56.00400075912476,0,650,0.0,36402.60049343109,120888.51828813554,157291.11878156662,-0.00034287142211886223,0.04860745854377835,-0.0014798198885703773,0.11112437661271857
2020-05-12,55.733000087738034,0,650,0.0,36226.450057029724,120888.51828813554,157114.96834516525,-0.0011199007150937135,0.04743312230110264,-0.0048389519983100815,0.10574769909013737
2020-05-13,55.51900091171265,0,650,0.0,36087.35059261323,120888.51828813554,156975.86888074878,-0.0008853355341095215,0.046505792538326096,-0.003839721093221171,0.10150193632616022
2020-05-14,55.840000820159915,0,650,0.0,36296.00053310394,120888.51828813554,157184.51882123947,0.0013291848102410242,0.047896792141597366,0.005781802683332282,0.10787060317730646
2020-05-15,55.8280011177063,0,650,0.0,36288.200726509094,120888.51828813554,157176.71901464462,-4.9621977109115534e-05,0.04784479343096493,-0.0002148943817580351,0.10763252800896872
2020-05-18,56.28400077819825,0,650,0.0,36584.600505828865,120888.51828813554,157473.11879396442,0.0018857740585116467,0.04982079195976352,0.008167938155810628,0.11667960199711014
2020-05-19,56.27400093078614,0,650,0.0,36578.100605010986,120888.51828813554,157466.61889314651,-4.127625633931764e-05,0.04977745928764432,-0.00017766767240867676,0.11648120413139695
2020-05-20,56.74149932861328,0,650,0.0,36881.97456359863,120888.51828813554,157770.49285173416,0.0019297674689633393,0.05180328567822867,0.008307537941049103,0.12575641409518679
2020-05-21,56.4230001449585,0,650,0.0,36674.95009422302,120888.51828813554,157563.46838235855,-0.0013121875049865173,0.0504231225490579,-0.00561316122103539,0.11943736184725573
2020-05-22,56.50999984741211,0,650,0.0,36731.49990081787,120888.51828813554,157620.0181889534,0.0003589017630509783,0.050800121259690245,0.001541919115078949,0.12116344371362153
2020-05-26,56.338999557495114,0,650,0.0,36620.349712371826,120888.51828813554,157508.86800050735,-0.0007051781221900644,0.050059120003383306,-0.0030260182335645203,0.11777078269013819
2020-05-27,56.55000162124634,0,650,0.0,36757.50105381012,120888.51828813554,157646.01934194565,0.0008707531403111535,0.050973462279638726,0.0037452220559204275,0.12195708247893267
2020-05-28,56.58200063705444,0,650,0.0,36778.30041408539,120888.51828813554,157666.81870222092,0.0001319371105092948,0.05111212468147386,0.0005658534905519375,0.12259194581030286
2020-05-29,56.892001056671134,0,650,0.0,36979.800686836235,120888.51828813554,157868.31897497177,0.0012780131825416152,0.052455459833146145,0.0054787815228589665,0.12874238182071873
2020-06-01,56.815000820159916,0,650,0.0,36929.75053310394,120888.51828813554,157818.26882123947,-0.00031703735149191115,0.05212179214159751,-0.0013534457407204936,0.12721469025167287
2020-06-02,57.03550119400025,0,650,0.0,37073.07577610016,120888.51828813554,157961.5940642357,0.0009081663616432589,0.05307729376157244,0.0038810238609041647,0.13158943736090123
2020-06-03,57.04200038909912,0,650,0.0,37077.30025291443,120888.51828813554,157965.81854104996,2.674369576549651e-05,0.05310545694033442,0.0001139499954032619,0.13171838197208685
2020-06-04,56.88799934387207,0,650,0.0,36977.199573516846,120888.51828813554,157865.71786165237,-0.000633685694298336,0.05243811907768392,-0.0026997833907747015,0.12866298748140426
2020-06-05,57.36150140762329,0,650,0.0,37284.97591495514,120888.51828813554,158173.49420309067,0.0019496084748940046,0.054489961353939353,0.008323408613634564,0.1380573107132974
2020-06-08,57.58699970245362,0,650,0.0,37431.54980659485,120888.51828813554,158320.06809473038,0.0009266653201167596,0.05546712063153736,0.00393117839137247,0.14253121702131688
2020-06-09,57.69999933242798,0,650,0.0,37504.999566078186,120888.51828813554,158393.51785421371,0.00046393208623052296,0.05595678569475959,0.0019622420087557213,0.14477313977167094
2020-06-10,58.20849952697754,0,650,0.0,37835.5246925354,120888.51828813554,158724.04298067093,0.002086733920269479,0.05816028653780747,0.008812828430377007,0.15486182904418277
2020-06-11,56.95500040054321,0,650,0.0,37020.75026035309,120888.51828813554,157909.26854848862,-0.005133276703905065,0.05272845698992534,-0.021534640759007684,0.12999229442942584
2020-06-12,57.19700078964233,0,650,0.0,37178.05051326752,120888.51828813554,158066.56880140305,0.0009961432559364436,0.05377712534268819,0.004248975285703116,0.1347936037614914
2020-06-15,57.388999652862545,0,650,0.0,37302.84977436066,120888.51828813554,158191.36806249619,0.0007895360925429529,0.05460912041664234,0.003356799492447937,0.13860287835463114
2020-06-16,57.83750085830689,0,650,0.0,37594.375557899475,120888.51828813554,158482.893846035,0.0018428678322299774,0.056552625640234444,0.007815107566907509,0.147501182324963
2020-06-17,57.85899991989135,0,650,0.0,37608.34994792938,120888.51828813554,158496.8682360649,8.817601503086081e-05,0.05664578824043387,0.00037171491273690904,0.14792772562681633
2020-06-18,57.95499897003174,0,650,0.0,37670.74933052063,120888.51828813554,158559.26761865616,0.0003936947353326836,0.05706178412437568,0.0016591895862925199,0.14983235535499273
2020-06-19,57.80299921035767,0,650,0.0,37571.94948673248,120888.51828813554,158460.467774868,-0.0006231098646707345,0.056403118499121385,-0.0026227204274935634,0.14681666654841008
2020-06-22,58.178499317169184,0,650,0.0,37816.024556159966,120888.51828813554,158704.5428442955,0.0015402899717187335,0.05803028562863788,0.0064962045558394355,0.15426662220235454
2020-06-23,58.35249977111817,0,650,0.0,37929.12485122681,120888.51828813554,158817.64313936234,0.0007126468659299778,0.05878428759575005,0.0029908034066055134,0.1577188067481683
2020-06-24,57.86099882125854,0,650,0.0,37609.649233818054,120888.51828813554,158498.16752195358,-0.00201158769953802,0.05665445014635839,-0.008422963057066801,0.147967384008457
2020-06-25,58.14499940872192,0,650,0.0,37794.24961566925,120888.51828813554,158682.76790380478,0.0011646846442285863,0.057885119358699555,0.004908325007328296,0.15360198102698286
2020-06-26,57.67700090408325,0,650,0.0,37490.050587654114,120888.51828813554,158378.56887578964,-0.0019170262280749917,0.0558571258385987,-0.008048817772770889,0.14431684889938912
2020-06-29,57.897000312805176,0,650,0.0,37633.050203323364,120888.51828813554,158521.5684914589,0.0009028975112244098,0.056810456609726945,0.0038143350949850774,0.14868165681592882
2020-06-30,58.27449932098389,0,650,0.0,37878.424558639534,120888.51828813554,158766.94284677508,0.001547892552737462,0.05844628564516818,0.006520182498906069,0.1561712708515144
2020-07-01,58.206000328063965,0,650,0.0,37833.90021324158,120888.51828813554,158722.4185013771,-0.00028043838723368353,0.05814945667584848,-0.0011754539930515229,0.15481224471454058
2020-07-02,58.345998859405526,0,650,0.0,37924.899258613594,120888.51828813554,158813.41754674914,0.0005733219429948644,0.05875611697832883,0.002405225072200423,0.15758982807921207
2020-07-06,58.78700094223022,0,650,0.0,38211.550612449646,120888.51828813554,159100.06890058517,0.0018049567742073336,0.06066712600390223,0.0075583946019566195,0.16633934878704593
2020-07-07,58.6223985671997,0,650,0.0,38104.55906867981,120888.51828813554,158993.07735681534,-0.0006724795564776453,0.05995384904543677,-0.0027999791177011346,0.16307362296628902
2020-07-08,59.01400089263916,0,650,0.0,38359.100580215454,120888.51828813554,159247.61886835098,0.0016009597132609077,0.0616507924556744,0.006680080225488494,0.17084304807585338
2020-07-09,59.12400045394898,0,650,0.0,38430.60029506684,120888.51828813554,159319.1185832024,0.000448984514553441,0.06212745722135038,0.0018639570211471668,0.17302544919597573
2020-07-10,59.06599998474121,0,650,0.0,38392.89999008179,120888.51828813554,159281.41827821732,-0.00023663390382988592,0.061876121854783195,-0.0009809970361012166,0.17187471470704319
2020-07-13,58.52099914550781,0,650,0.0,38038.64944458008,120888.51828813554,158927.1677327156,-0.002224054439815104,0.05951445155143853,-0.00922698065510097,0.1610618493842393
2020-07-14,58.888500499725346,0,650,0.0,38277.52532482147,120888.51828813554,159166.043612957,0.001503052521788728,0.0611069574197145,0.006279820228355604,0.16835310907237444
2020-07-15,58.95600042343139,0,650,0.0,38321.4002752304,120888.51828813554,159209.91856336594,0.00027565521773986745,0.06139945708910721,0.001146232679270831,0.16969231358692083
2020-07-16,58.698999881744385,0,650,0.0,38154.34992313385,120888.51828813554,159042.86821126938,-0.0010492458862106924,0.06028578807513019,-0.004359192276293999,0.16459339988789234
2020-07-17,58.82300138473511,0,650,0.0,38234.95090007782,120888.51828813554,159123.46918821335,0.000506787747545534,0.0608231279214233,0.00211249771274713,0.16705360078143583
2020-07-20,59.400999069213874,0,650,0.0,38610.64939498902,120888.51828813554,159499.16768312457,0.002361050175865964,0.06332778455416488,0.00982604883926852,0.17852112646075846
2020-07-21,59.27899904251098,0,650,0.0,38531.34937763214,120888.51828813554,159419.86766576767,-0.0004971813866417873,0.06279911777178548,-0.0020538379592023315,0.17610063503551143
2020-07-22,59.586001396179206,0,650,0.0,38730.90090751649,120888.51828813554,159619.41919565204,0.0012517356387644618,0.06412946130434793,0.005178939567587193,0.1821915891497612
2020-07-23,59.07099933624268,0,650,0.0,38396.14956855774,120888.51828813554,159284.66785669327,-0.0020971842940266106,0.061897785711289455,-0.008643004193423676,0.1719739022873097
2020-07-24,58.799999904632564,0,650,0.0,38219.99993801117,120888.51828813554,159108.5182261467,-0.0011058793851085325,0.06072345484097896,-0.004587689977403886,0.16659724936200737
2020-07-27,59.392999458312985,0,650,0.0,38605.44964790344,120888.51828813554,159493.96793603897,0.0024225586045896197,0.06329311957359396,0.010085026439493383,0.17836241346606352
2020-07-28,59.21800107955933,0,650,0.0,38491.70070171356,120888.51828813554,159380.2189898491,-0.0007131865089436973,0.06253479326566147,-0.002946447903788507,0.1748904300030032
2020-07-29,59.51700077056885,0,650,0.0,38686.05050086975,120888.51828813554,159574.56878900528,0.0012194097886675248,0.06383045859336933,0.005049135154153728,0.18082261057541005
2020-07-30,59.68249988555909,0,650,0.0,38793.62492561341,120888.51828813554,159682.14321374896,0.000674132636296898,0.06454762142499382,0.0027807032082853844,0.18410612779705304
2020-07-31,60.27449979782105,0,650,0.0,39178.42486858369,120888.51828813554,160066.94315671924,0.002409786938137426,0.06711295437812903,0.009919154080293424,0.19585145892609157
2020-08-03,60.8359992980957,0,650,0.0,39543.39954376221,120888.51828813554,160431.91783189774,0.0022801377222601005,0.06954611887931894,0.009315705682470865,0.20699165915740037
2020-08-04,61.01100034713745,0,650,0.0,39657.15022563934,120888.51828813554,160545.66851377487,0.0007090277509262943,0.07030445675849983,0.0028766035087917086,0.21046369559921496
2020-08-05,61.09999923706056,0,650,0.0,39714.99950408936,120888.51828813554,160603.5177922249,0.00036032911373795606,0.07069011861483343,0.00145873513656114,0.21222944152351708
2020-08-06,61.54899873733521,0,650,0.0,40006.84917926789,120888.51828813554,160895.36746740344,0.0018172059939316476,0.07263578311602359,0.007348600750919587,0.22113763170778356
2020-08-07,60.969000530242916,0,650,0.0,39629.8503446579,120888.51828813554,160518.36863279343,-0.002343130448963282,0.07012245755195678,-0.00942335730866195,0.2096304154811479
2020-08-10,60.98599882125855,0,650,0.0,39640.899233818054,120888.51828813554,160529.41752195358,6.883255327272408e-05,0.07019611681302451,0.00027880219238962667,0.20996766309296522
2020-08-11,60.256998729705806,0,650,0.0,39167.04917430878,120888.51828813554,160055.5674624443,-0.0029517957943407946,0.06703711641629595,-0.011953564845094022,0.19550423617171653
2020-08-12,60.80770111083985,0,650,0.0,39525.005722045906,120888.51828813554,160413.52401018146,0.0022364517111916893,0.06942349340121012,0.009139226857353577,0.20643022059501703
2020-08-13,60.77199907302856,0,650,0.0,39501.79939746857,120888.51828813554,160390.3176856041,-0.0001446656366447252,0.06926878457069452,-0.0005871302015876267,0.20572188897639765
2020-08-14,60.726000022888186,0,650,0.0,39471.90001487732,120888.51828813554,160360.41830301285,-0.000186416381130039,0.06906945535341946,-0.0007569119140724556,0.20480926371357344
2020-08-17,61.15000038146973,0,650,0.0,39747.50024795532,120888.51828813554,160636.01853609085,0.0017186300459584025,0.0709067902406062,0.006982188163582981,0.21322146869404945
2020-08-18,61.26200017929077,0,650,0.0,39820.300116539,120888.51828813554,160708.81840467453,0.0004531976654247316,0.07139212269783068,0.0018315584157375664,0.2154435546851896
2020-08-19,61.073000812530516,0,650,0.0,39697.45052814484,120888.51828813554,160585.96881628036,-0.0007644234436769981,0.07057312544186956,-0.003085099510416356,0.2116937903696916
2020-08-20,61.47800025939941,0,650,0.0,39960.70016860961,120888.51828813554,160849.21845674515,0.001639306611936675,0.07232812304496816,0.006631399169529484,0.21972901556487323
2020-08-21,61.70799999237061,0,650,0.0,40110.19999504089,120888.51828813554,160998.71828317642,0.000929440800929271,0.07332478855451008,0.0037411713458594953,0.22429223080761784
2020-08-24,61.92599973678588,0,650,0.0,40251.89982891082,120888.51828813554,161140.41811704636,0.0008801301984324716,0.07426945411364305,0.0035327630848873692,0.2286173652057295
2020-08-25,61.855998802185056,0,650,0.0,40206.39922142029,120888.51828813554,161094.91750955582,-0.00028236619975441357,0.07396611673037268,-0.0011303965200136767,0.2272285404116725
2020-08-26,62.41699914932251,0,650,0.0,40571.04944705963,120888.51828813554,161459.56773519516,0.0022635737444522963,0.07639711823463502,0.009069457417242965,0.2383588374001615
2020-08-27,62.32800035476684,0,650,0.0,40513.20023059845,120888.51828813554,161401.71851873398,-0.0003582891820698153,0.0760114567915604,-0.001425874293359608,0.23659309336795786
2020-08-28,62.57699995040893,0,650,0.0,40675.04996776581,120888.51828813554,161563.56825590134,0.0010027757985029417,0.07709045503934298,0.0039949877137850365,0.24153326758291427
2020-08-31,62.668001651763916,0,650,0.0,40734.201073646545,120888.51828813554,161622.71936178207,0.0003661166098227753,0.0774847957452145,0.0014542356045688098,0.24333874946488998
2020-09-01,63.24099979400635,0,650,0.0,41106.649866104126,120888.51828813554,161995.16815423965,0.0023044333985240417,0.07996778769493162,0.009143392594940014,0.25470708377974915
2020-09-02,63.475499916076664,0,650,0.0,41259.07494544983,120888.51828813554,162147.59323358536,0.0009409236157005285,0.08098395489056953,0.003708039449631606,0.25935958714413676
2020-09-03,61.883000183105466,0,650,0.0,40223.950119018555,120888.51828813554,161112.46840715408,-0.006383843298494729,0.07408312271436102,-0.025088415767921535,0.22776425022054658
2020-09-04,61.492001533508294,0,650,0.0,39969.80099678039,120888.51828813554,160858.31928491592,-0.0015774640209464952,0.0723887952327733,-0.006318353157413914,0.22000680209360568
2020-09-08,60.379999446868894,0,650,0.0,39246.99964046478,120888.51828813554,160135.5179286003,-0.004493403633264226,0.0675701195240026,-0.018083686640667396,0.1979445813850622
2020-09-09,61.16579923629761,0,650,0.0,39757.769503593445,120888.51828813554,160646.28779172897,0.003189610086104633,0.07097525194486032,0.013014239758650126,0.21353491938478308
